Domain,Response Code,DNS Server,DNS Resolved Ips,DNS IP Response Codes,Traceroute to domain,Number of hops to domain,AARC DNS Ips,Optus DNS Ips,Google DNS Ips,Cloudflare DNS Ips,AARC DNS Response Codes,Optus DNS Response Codes,Google DNS Response Codes,Cloudflare DNS Response Codes,Domain Blockpage,AARC Blockpage,Optus Blockpage,Google Blockpage,Cloudflare Blockpage,Domain Cloudflare IP Blocked,AARC Cloudflare IP Blocked,Optus Cloudflare IP Blocked,Google Cloudflare IP Blocked,Cloudflare Cloudflare IP Blocked,Default DNS Block Page,Default DNS Cloudflare Block Page
"https://getpopcorntime.is/","HTTPSConnectionPool(host='getpopcorntime.is'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'getpopcorntime.is'. (_ssl.c:1129)"")))","192.168.0.1","['3.105.69.101', '13.237.36.234']","[451, ""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000147939159D0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))""]","['192.168.0.1', '49.3.112.1', '124.19.61.122', '150.222.112.173', '52.95.39.22', '52.95.39.1', '3.105.69.101', '150.222.112.166', '3.105.69.101']","9","[]","[]","['91.195.240.135']","['91.195.240.135']","[]","[]","[442]","[442]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['True', 'False']","['False', 'False']"
"https://animehd47.com/","HTTPSConnectionPool(host='animehd47.com'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'animehd47.com'. (_ssl.c:1129)"")))","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001479385A040>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '61.88.32.11', '15.230.23.213', '150.222.112.149', '150.222.112.148', '52.95.38.180', '52.95.38.107']","9","[]","[]","['52.86.6.113', '3.94.41.167']","['34.205.242.146', '54.161.222.85']","[]","[]","[404, 404]","[404, 404]","N/A","[]","[]","['False', 'False']","['False', 'False']","N/A","[]","[]","['False', 'False']","['False', 'False']","['False', 'True']","['False', 'False']"
"https://lookmovie.ag/","HTTPSConnectionPool(host='lookmovie.ag'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'lookmovie.ag'. (_ssl.c:1129)"")))","192.168.0.1","['3.105.69.101', '13.237.36.234']","[451, ""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014793908F10>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))""]","['192.168.0.1', '49.3.112.1', '124.19.61.122', '150.222.112.173', '150.222.112.166', '52.95.39.22', '52.95.39.1', '3.105.69.101']","8","[]","[]","['45.134.173.163']","['45.134.173.163']","[]","[]","['HTTPSConnectionPool(host=\'articles.lookmovie2.to\'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for \'articles.lookmovie2.to\'. (_ssl.c:1129)"")))']","['HTTPSConnectionPool(host=\'articles.lookmovie2.to\'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for \'articles.lookmovie2.to\'. (_ssl.c:1129)"")))']","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['True', 'False']","['False', 'False']"
"https://katcr.to/","HTTPSConnectionPool(host='katcr.to'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'katcr.to'. (_ssl.c:1129)"")))","192.168.0.1","['3.105.69.101', '13.237.36.234']","[451, ""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001479394CF40>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))""]","['192.168.0.1', '49.3.112.1', '124.19.61.122', '150.222.112.166', '52.95.39.22', '3.105.69.101', '150.222.112.173', '3.105.69.101', '52.95.39.1', '3.105.69.101']","10","[]","[]","['104.21.96.9', '172.67.150.31']","['104.21.96.9', '172.67.150.31']","[]","[]","[403, 403]","[403, 403]","N/A","[]","[]","['False', 'False']","['False', 'False']","N/A","[]","[]","['True', 'True']","['True', 'True']","['True', 'False']","['False', 'False']"
"http://nocensor.surf/","451","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014793961760>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '61.88.32.11', '15.230.23.213', '150.222.112.149', '150.222.112.148', '52.95.38.180', '52.95.38.107']","9","[]","[]","[]","[]","[]","[]","[]","[]","True","[]","[]","[]","[]","False","[]","[]","[]","[]","['False', 'True']","['False', 'False']"
"https://nocensor.casa/","HTTPSConnectionPool(host='nocensor.casa'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'nocensor.casa'. (_ssl.c:1129)"")))","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014793983700>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '61.88.32.11', '15.230.23.213', '52.95.38.180', '150.222.112.149', '52.95.38.107', '150.222.112.148']","9","[]","[]","['69.162.95.4']","['37.48.65.145']","[]","[]","[200]","[200]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['False', 'True']","['False', 'False']"
"http://nocensor.fun/","451","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000147939839A0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '150.222.112.149', '150.222.112.148', '15.230.23.213', '52.95.38.107', '52.95.38.180', '61.88.32.11']","9","[]","[]","['185.53.178.53']","['185.53.178.53']","[]","[]","[412]","[412]","True","[]","[]","['False']","['False']","False","[]","[]","['False']","['False']","['False', 'True']","['False', 'False']"
"https://unblockproject.icu/","HTTPSConnectionPool(host='unblockproject.icu'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'unblockproject.icu'. (_ssl.c:1129)"")))","192.168.0.1","['3.105.69.101', '13.237.36.234']","[451, ""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014793983CA0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))""]","['192.168.0.1', '49.3.112.1', '124.19.61.122', '150.222.112.173', '150.222.112.166', '52.95.39.22', '52.95.39.1', '3.105.69.101']","8","[]","[]","['199.59.243.225']","['199.59.243.225']","[]","[]","[400]","[400]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['True', 'False']","['False', 'False']"
"https://unblockproject.info/","HTTPSConnectionPool(host='unblockproject.info'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'unblockproject.info'. (_ssl.c:1129)"")))","192.168.0.1","['3.105.69.101', '13.237.36.234']","[451, ""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000147937C0610>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))""]","['192.168.0.1', '49.3.112.1', '124.19.61.122', '150.222.112.166', '52.95.39.22', '52.95.39.1', '3.105.69.101', '150.222.112.173', '3.105.69.101']","9","[]","[]","['3.64.163.50']","['3.64.163.50']","[]","[]","[410]","[410]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['True', 'False']","['False', 'False']"
"http://123unblock.space/","451","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000147938FE5B0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '61.88.32.11', '150.222.112.149', '150.222.112.148', '52.95.38.180', '52.95.38.107', '15.230.23.213']","9","[]","[]","['23.82.12.37']","['23.82.12.37']","[]","[]","[200]","[200]","True","[]","[]","['False']","['False']","False","[]","[]","['False']","['False']","['False', 'True']","['False', 'False']"
"https://123unblock.fun/","HTTPSConnectionPool(host='123unblock.fun'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for '123unblock.fun'. (_ssl.c:1129)"")))","192.168.0.1","['3.105.69.101', '13.237.36.234']","[451, ""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014793814BB0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))""]","['192.168.0.1', '49.3.112.1', '124.19.61.122', '150.222.112.173', '52.95.39.22', '52.95.39.1', '150.222.112.166', '3.105.69.101']","8","[]","[]","['162.210.199.87']","['74.63.241.29']","[]","[]","[200]","[200]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['True', 'False']","['False', 'False']"
"http://unbl0ck.online/","451","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014793938070>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '61.88.32.11', '150.222.112.149', '15.230.23.213', '150.222.112.148', '52.95.38.180', '52.95.38.107']","9","[]","[]","['74.63.241.20']","['74.63.241.20']","[]","[]","[200]","[200]","True","[]","[]","['False']","['False']","False","[]","[]","['False']","['False']","['False', 'True']","['False', 'False']"
"http://123unblock.icu/","451","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000147938B15E0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '61.88.32.11', '150.222.112.148', '150.222.112.149', '52.95.38.180', '15.230.23.213', '52.95.38.107']","9","[]","[]","[]","[]","[]","[]","[]","[]","True","[]","[]","[]","[]","False","[]","[]","[]","[]","['False', 'True']","['False', 'False']"
"http://prox4you.club/","451","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000147939387C0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '150.222.112.148', '150.222.112.149', '15.230.23.213', '52.95.38.180', '61.88.32.11', '52.95.38.107']","9","[]","[]","['103.224.212.217']","['103.224.212.217']","[]","[]","[200]","[200]","True","[]","[]","['False']","['False']","False","[]","[]","['False']","['False']","['False', 'True']","['False', 'False']"
"https://prox4you.pro/","HTTPSConnectionPool(host='prox4you.pro'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'prox4you.pro'. (_ssl.c:1129)"")))","192.168.0.1","['3.105.69.101', '13.237.36.234']","[451, ""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014793867C40>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))""]","['192.168.0.1', '49.3.112.1', '124.19.61.122', '150.222.112.166', '52.95.39.1', '3.105.69.101', '52.95.39.22', '150.222.112.173', '3.105.69.101']","9","[]","[]","['3.64.163.50']","['3.64.163.50']","[]","[]","[410]","[410]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['True', 'False']","['False', 'False']"
"http://prox4you.info/","451","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000147939381F0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '61.88.32.11', '150.222.112.148', '15.230.23.213', '52.95.38.107', '150.222.112.149', '52.95.38.180']","9","[]","[]","['3.64.163.50']","['3.64.163.50']","[]","[]","[410]","[410]","True","[]","[]","['False']","['False']","False","[]","[]","['False']","['False']","['False', 'True']","['False', 'False']"
"https://unblocked.to/","HTTPSConnectionPool(host='unblocked.to'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'unblocked.to'. (_ssl.c:1129)"")))","192.168.0.1","['3.105.69.101', '13.237.36.234']","[451, ""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000147938AE8B0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))""]","['192.168.0.1', '49.3.112.1', '124.19.61.122', '52.95.39.22', '150.222.112.166', '150.222.112.173', '52.95.39.1', '3.105.69.101']","8","[]","[]","['69.16.230.227']","['69.16.230.227']","[]","[]","[""('Connection aborted.'; RemoteDisconnected('Remote end closed connection without response'))""]","[""('Connection aborted.'; RemoteDisconnected('Remote end closed connection without response'))""]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['True', 'False']","['False', 'False']"
"https://prostylex.org/","HTTPSConnectionPool(host='prostylex.org'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'prostylex.org'. (_ssl.c:1129)"")))","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014793A1B8E0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '61.88.32.11', '15.230.23.213', '52.95.38.180', '150.222.112.149', '52.95.38.107', '150.222.112.148']","9","[]","[]","['103.224.182.238']","['103.224.182.238']","[]","[]","[200]","[200]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['False', 'True']","['False', 'False']"
"https://torrents.io","HTTPSConnectionPool(host='torrents.io'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'torrents.io'. (_ssl.c:1129)"")))","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000147937C0BB0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '150.222.112.149', '61.88.32.11', '15.230.23.213', '150.222.112.148', '52.95.38.180', '52.95.38.107']","9","[]","[]","[]","[]","[]","[]","[]","[]","N/A","[]","[]","[]","[]","N/A","[]","[]","[]","[]","['False', 'True']","['False', 'False']"
"https://katcr.co/","HTTPSConnectionPool(host='katcr.co'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'katcr.co'. (_ssl.c:1129)"")))","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000147937C0D90>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '150.222.112.149', '61.88.32.11', '15.230.23.213', '150.222.112.148', '52.95.38.180', '52.95.38.107']","9","[]","[]","[]","[]","[]","[]","[]","[]","N/A","[]","[]","[]","[]","N/A","[]","[]","[]","[]","['False', 'True']","['False', 'False']"
"https://kikass.to/","HTTPSConnectionPool(host='kikass.to'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'kikass.to'. (_ssl.c:1129)"")))","192.168.0.1","['3.105.69.101', '13.237.36.234']","[451, ""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000147937C0550>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))""]","['192.168.0.1', '49.3.112.1', '124.19.61.122', '52.95.39.22', '150.222.112.166', '52.95.39.1', '150.222.112.173', '3.105.69.101']","8","[]","[]","['104.21.78.35', '172.67.215.185']","['172.67.215.185', '104.21.78.35']","[]","[]","[403, 403]","[403, 403]","N/A","[]","[]","['False', 'False']","['False', 'False']","N/A","[]","[]","['True', 'True']","['True', 'True']","['True', 'False']","['False', 'False']"
"https://kat.sx/","HTTPSConnectionPool(host='kat.sx'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'kat.sx'. (_ssl.c:1129)"")))","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014793B8FDC0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '61.88.32.11', '15.230.23.213', '150.222.112.149', '52.95.38.180', '150.222.112.148', '52.95.38.107']","9","[]","[]","['104.31.16.118', '104.31.16.11']","['104.31.16.118', '104.31.16.11']","[]","[]","[403, 403]","[403, 403]","N/A","[]","[]","['False', 'False']","['False', 'False']","N/A","[]","[]","['True', 'True']","['True', 'True']","['False', 'True']","['False', 'False']"
"https://kickass.sx/","HTTPSConnectionPool(host='kickass.sx'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'kickass.sx'. (_ssl.c:1129)"")))","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000014793A453A0>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '61.88.32.11', '15.230.23.213', '150.222.112.148', '52.95.38.180', '52.95.38.107', '150.222.112.149']","9","[]","[]","['172.67.198.201', '104.21.13.75']","['104.21.13.75', '172.67.198.201']","[]","[]","[403, 403]","[403, 403]","N/A","[]","[]","['False', 'False']","['False', 'False']","N/A","[]","[]","['True', 'True']","['True', 'True']","['False', 'True']","['False', 'False']"
"https://kickass1.to/","HTTPSConnectionPool(host='kickass1.to'; port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1; ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch; certificate is not valid for 'kickass1.to'. (_ssl.c:1129)"")))","192.168.0.1","['13.237.36.234', '3.105.69.101']","[""HTTPConnectionPool(host='13.237.36.234'; port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001479385A280>: Failed to establish a new connection: [WinError 10060] A connection attempt failed because the connected party did not properly respond after a period of time; or established connection failed because connected host has failed to respond'))"", 451]","['192.168.0.1', '49.3.112.1', '124.19.61.165', '15.230.23.213', '61.88.32.11', '150.222.112.149', '150.222.112.148', '52.95.38.180', '52.95.38.107']","9","[]","[]","['103.224.182.253']","['103.224.182.253']","[]","[]","[200]","[200]","N/A","[]","[]","['False']","['False']","N/A","[]","[]","['False']","['False']","['False', 'True']","['False', 'False']"
